Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque,Back Torque
712,47.03956889,70.35561383,37.68538622,153.16926297999998,30.2206984,16.98653138,16.74435899,10.14325791,-7.389062498,85.18750002,302.3,269.85,-36.57363892,-207.2026367,766.5527344,192.1292114,740.7324219,-32.16604614,25.8203125,13.790343639855468,2.5352907372369105
713,46.98033678,70.5678998,37.14163917,153.23618125000002,30.32547934,16.93179889,16.76792021,10.1202186,-7.128124998,87.68750002,304.65,270.55,-36.53309631,-207.9094543,765.6347656,192.131073,740.703125,-29.921875,24.93164063,13.578623896617831,2.5790190723499604
714,46.92110467,70.78018576,36.59789213,153.30309951,30.43026028,16.87706639,16.79148143,10.09717928,-6.867187499,90.18750002,307.0,271.25,-36.94406128,-208.1178894,764.2558594,191.7210388,740.3554688,-29.47695923,23.90039063,13.370348084801584,2.6213550105236787
715,46.8544816,70.99803626,36.03651348,153.37617986,30.53422062,16.82410151,16.81110921,10.07267961,-6.669531249,92.85000002,308.9,271.5,-37.585495,-209.3749084,763.3535156,191.6981506,740.046875,-27.70980835,23.30664063,13.165792895372176,2.662158496587554
716,46.78785853,71.21588676,35.47513483,153.4492602,30.63818096,16.77113662,16.83073699,10.04817993,-6.471874999,95.51250002,310.8,271.75,-38.34268188,-210.6842346,762.3105469,191.7108459,740.6523438,-26.37579346,21.65820313,12.965222153234091,2.7012967051942365
717,46.72123547,71.43373725,34.91375619,153.52234055,30.7421413,16.71817173,16.85036476,10.02368025,-6.274218749,98.17500002,312.7,272.0,-38.65112305,-211.3019714,761.3984375,191.6994324,740.34375,-25.50500488,21.0546875,12.768885783638886,2.738644683570775
718,46.6546124,71.65158775,34.35237754,153.59542089,30.84610164,16.66520684,16.86999254,9.999180577,-6.076562499,100.8375,314.6,272.25,-38.33285522,-213.1958923,760.2851563,191.6961365,740.2753906,-24.62213135,20.00976563,12.577018885352915,2.774085952826343
719,46.58798933,71.86943825,33.79099889,153.66850124,30.95006198,16.61224195,16.88962032,9.974680901,-5.878906248,103.5,316.5,272.5,-37.66973877,-213.6516418,759.4003906,192.1072693,740.6074219,-24.15878296,18.79296875,12.38984091370482,2.807513065106096
720,46.51385692,72.09289537,33.21714437,153.74827512,31.052848,16.56112607,16.90549474,9.948506712,-5.669531248,105.7625,318.65,272.8,-37.11827087,-214.2797852,759.0917969,192.0958252,740.609375,-24.1468811,18.48242188,12.207554975539452,2.838828114197571
721,46.4397245,72.31635248,32.64328985,153.82804901,31.15563402,16.51001018,16.92136915,9.922332523,-5.460156248,108.025,320.8,273.1,-37.10018921,-214.2843933,757.1074219,192.0960999,739.96875,-24.14291382,17.13867188,12.030347237036757,2.8679431973930365
722,46.36559209,72.5398096,32.06943533,153.90782289999999,31.25842005,16.45889429,16.93724356,9.896158335,-5.250781248,110.2875,322.95,273.4,-35.79856873,-214.3049316,755.71875,192.0808105,740.2304688,-23.68084717,15.48828125,11.858386444325353,2.894780826603534
723,46.29145967,72.76326672,31.49558081,153.98759679,31.36120607,16.40777841,16.95311797,9.869984146,-5.041406248,112.55,325.1,273.7,-35.22557068,-214.3173218,755.6914063,192.0932007,740.203125,-23.68084717,15.48828125,11.691823555822262,2.919274287028568
724,46.21732726,72.98672383,30.92172629,154.06737067,31.46399209,16.35666252,16.96899238,9.843809957,-4.832031248,114.8125,327.25,274.0,-34.22825623,-215.5869446,754.1445313,192.0817566,740.203125,-24.11480713,13.94140625,11.53079148420549,2.941367942126785
725,46.13567211,73.21571016,30.34127443,154.15442776,31.56519112,16.30738849,16.9813743,9.815758026,-4.621484373,117.1625,329.1,274.0,-33.10714722,-214.3458557,752.8808594,192.082489,739.5351563,-24.09136963,13.34570313,11.375404944807737,2.9610174841221926
726,46.05401697,73.4446965,29.76082256,154.24148484,31.66639014,16.25811446,16.99375621,9.787706095,-4.410937498,119.5125,330.95,274.0,-32.53900146,-214.3658142,752.2460938,192.0948792,739.5078125,-24.08651733,12.73828125,11.22576040602657,2.9781901297061193
727,45.97236182,73.67368283,29.18037069,154.32854192,31.76758916,16.20884043,17.00613813,9.759654164,-4.200390623,121.8625,332.8,274.0,-32.52792358,-214.789856,751.796875,191.2783813,739.5039063,-24.10629272,12.29296875,11.08193613620368,2.9928647608917447
728,45.89070668,73.90266916,28.59991882,154.415599,31.86878818,16.1595664,17.01852004,9.731602233,-3.989843748,124.2125,334.65,274.0,-30.98554993,-214.0022583,750.5214844,190.4631348,739.15625,-24.53225708,11.36523438,10.94399234051077,3.005032011140659
729,45.80905154,74.1316555,28.01946695,154.50265608,31.96998721,16.11029236,17.03090196,9.703550302,-3.779296873,126.5625,336.5,274.0,-30.9785614,-214.0094299,750.6367188,190.4632874,738.8378906,-24.52822876,11.79882813,10.811971380874658,3.0146942969354367
730,45.71997409,74.36596334,27.43881252,154.59764437,32.06913904,16.06274429,17.04012079,9.6734335,-3.487890623,128.275,338.4,273.95,-30.40583801,-214.2312012,749.9941406,190.041626,738.8105469,-24.51464844,11.18359375,10.685898071989618,3.021865794942854
731,45.63089664,74.60027119,26.85815808,154.69263266000002,32.16829088,16.01519621,17.04933962,9.643316698,-3.196484373,129.9875,340.3,273.9,-31.11082458,-215.6677551,749.6953125,189.6194763,739.1132813,-23.22415161,10.58203125,10.56578004694479,3.0265723648204896
732,45.54181919,74.83457903,26.27750364,154.78762095,32.26744271,15.96764813,17.05855844,9.613199896,-2.905078123,131.7,342.2,273.85,-31.15267944,-215.2618103,749.7089844,189.2135315,739.1269531,-23.22415161,10.58203125,10.451608186698206,3.0288514176114676
733,45.45274175,75.06888688,25.69684921,154.88260924,32.36659455,15.92010005,17.06777727,9.583083094,-2.613671873,133.4125,344.1,273.8,-31.34117126,-215.5383606,749.671875,188.8042297,739.3828125,-21.87533569,10.2890625,10.343357108224387,3.0287517296145423
734,45.3636643,75.30319472,25.11619477,154.97759753,32.46574639,15.87255197,17.0769961,9.552966292,-2.322265623,135.125,346.0,273.75,-31.1020813,-215.9851685,748.3007813,187.9893799,739.3574219,-20.99520874,8.943359375,10.240985706406112,3.0263332016444324
735,45.26737802,75.54248129,24.5419878,155.08121949,32.56236067,15.82649377,17.08343531,9.52061572,-2.052246092,135.925,347.7,273.4,-31.53912354,-215.9710693,748.0097656,187.9893799,739.3574219,-20.5581665,8.65234375,10.144437744627323,3.0216665637097138
736,45.17109175,75.78176785,23.96778083,155.18484146,32.65897495,15.78043557,17.08987452,9.488265148,-1.78222656,136.725,349.4,273.05,-30.82339478,-216.6166077,747.6816406,187.9899597,739.3398438,-20.12731934,8.341796875,10.05364248873898,3.0148330253517632
737,45.07480547,76.02105442,23.39357386,155.28846343,32.75558924,15.73437737,17.09631373,9.455914577,-1.512207029,137.525,351.1,272.7,-30.95300293,-216.6144714,747.0332031,187.9866638,739.2714844,-18.79656982,7.76171875,9.968515378804446,3.005923872233983
738,44.97851919,76.26034099,22.8193669,155.39208539,32.85220352,15.68831917,17.10275295,9.423564005,-1.242187498,138.325,352.8,272.35,-31.44389343,-216.2359314,747.3496094,187.580719,739.2851563,-18.34753418,8.064453125,9.888958732870552,2.9950400099941374
739,44.88223292,76.49962755,22.24515993,155.49570736,32.94881781,15.64226097,17.10919216,9.391213434,-0.9721679703,139.125,354.5,272.0,-32.33210754,-216.2530823,747.3710938,187.580719,739.5957031,-17.45828247,7.775390625,9.814862476943867,2.982291456742798
740,44.7790494,76.74341589,21.68400839,155.60871395,33.04239344,15.59733695,17.11327422,9.356476878,-1.170898439,139.025,355.3,271.2,-32.06384277,-216.5038757,747.1347656,187.1716003,739.2226563,-16.5562439,7.912109375,9.746104895332865,2.967796785808745
741,44.67586588,76.98720422,21.12285686,155.72172055,33.13596907,15.55241293,17.11735629,9.321740323,-1.369628908,138.925,356.1,270.4,-32.08782959,-216.9140625,746.8515625,187.5817871,738.9394531,-16.5562439,7.912109375,9.682553395536365,2.9516825204201305
742,44.57268236,77.23099255,20.56170533,155.83472713999998,33.2295447,15.50748891,17.12143836,9.287003767,-1.568359377,138.825,356.9,269.6,-32.50506592,-217.5521545,745.7871094,187.5819397,738.6191406,-16.12796021,7.16796875,9.624065281957138,2.934082482090662
743,44.46949884,77.47478089,20.0005538,155.94773374,33.32312033,15.46256489,17.12552043,9.252267212,-1.767089845,138.725,357.7,268.8,-31.53381348,-216.0865784,746.5195313,186.754364,738.6074219,-16.55477905,7.912109375,9.570488532938583,2.9151370946782005
744,44.36631533,77.71856922,19.43940226,156.06074033,33.41669596,15.41764087,17.1296025,9.217530657,-1.965820316,138.625,358.5,268.0,-31.53381348,-216.0865784,746.5195313,186.754364,738.6074219,-16.55477905,7.912109375,9.52166257596548,2.894992646430443
745,44.25661366,77.96625591,18.89756293,156.18392108,33.50674159,15.37338595,17.13177733,9.180277293,-2.378125003,137.825,359.2,267.05,-31.52941895,-214.4284668,746.1835938,186.343811,738.2578125,-16.53903198,7.92578125,9.477419056283562,2.873800512776315
746,44.14691199,78.21394259,18.35572359,156.30710183,33.59678722,15.32913104,17.13395216,9.14302393,-2.790429691,137.025,359.9,266.1,-30.99407959,-213.401123,745.875,185.9502563,738.2460938,-16.54324341,7.62890625,9.437582594568026,2.8517163431367374
747,44.03721032,78.46162927,17.81388425,156.43028258,33.68683285,15.28487612,17.13612699,9.105770566,-3.202734378,136.225,360.6,265.15,-30.55389404,-212.7600403,745.5625,185.9504089,737.9257813,-16.97238159,7.63671875,9.40197152953354,2.82889921564562
748,43.92750865,78.70931595,17.27204491,156.55346333,33.77687848,15.24062121,17.13830182,9.068517203,-3.615039066,135.425,361.3,264.2,-29.86553955,-212.1583862,745.2402344,185.951355,737.9023438,-16.52438354,7.337890625,9.370398641608501,2.8055107643840924
749,43.81780698,78.95700264,16.73020558,156.67664408,33.86692411,15.19636629,17.14047664,9.031263839,-4.027343751,134.625,362.0,263.25,-28.87384033,-210.6712341,743.9960938,185.1233826,737.5664063,-16.97445679,6.4296875,9.342671854201875,2.7817142844657554
750,43.70199283,79.20786182,16.21330883,156.81080925999998,33.9529725,15.15222317,17.14120868,8.991389519,-4.185156251,133.825,362.35,263.05,-29.32614136,-209.4528809,743.9960938,185.1235352,737.2480469,-16.51113892,6.748046875,9.318594909803615,2.757673820991003
751,43.58617867,79.458721,15.69641209,156.94497445,34.0390209,15.10808005,17.14194072,8.951515198,-4.342968751,133.025,362.7,262.85,-29.86294556,-209.0560303,743.0214844,184.7246094,736.578125,-16.50656128,6.443359375,9.297968019088286,2.7335532484314693
752,43.47036451,79.70958018,15.17951535,157.07913963,34.12506929,15.06393693,17.14267276,8.911640878,-4.500781251,132.225,363.05,262.65,-28.63223267,-207.8250427,742.9902344,184.7137756,736.2304688,-16.04037476,6.759765625,9.280588482114295,2.709515347304314
753,43.35455036,79.96043936,14.66261861,157.21330482,34.21111769,15.01979382,17.1434048,8.871766557,-4.658593751,131.425,363.4,262.45,-29.06674194,-207.8038635,742.2695313,184.7137756,736.2304688,-15.60586548,6.0390625,9.266251281486094,2.685720884994649
754,43.2387362,80.21129854,14.14572187,157.34747,34.29716608,14.9756507,17.14413684,8.831892237,-4.816406245,130.625,363.75,262.25,-28.36791992,-207.2024536,740.9746094,184.7150269,735.234375,-15.15933228,5.740234375,9.254749647968119,2.6623277073365
755,43.11719173,80.46447987,13.65856705,157.49342705,34.37878388,14.93099336,17.14388937,8.789319506,-4.154882807,129.85,364.25,262.65,-28.81051636,-206.5777283,740.4628906,184.7149963,733.9628906,-14.69851685,6.5,9.245875599522908,2.639489847165517
756,42.99564725,80.71766121,13.17141222,157.6393841,34.46040167,14.88633603,17.1436419,8.746746776,-3.49335937,129.075,364.75,263.05,-29.23443604,-206.7910461,739.8027344,184.3049622,733.5957031,-14.25265503,6.20703125,9.239420455071858,2.6173566555700174
757,42.87410278,80.97084254,12.6842574,157.78534115,34.54201947,14.84167869,17.14339442,8.704174046,-2.831835932,128.3,365.25,263.45,-30.11541748,-206.1636963,738.125,184.3051758,732.6347656,-13.37472534,5.490234375,9.235175324444347,2.5960719610483007
758,42.75255831,81.22402387,12.19710258,157.93129820000001,34.62363726,14.79702136,17.14314695,8.661601316,-2.170312495,127.525,365.75,263.85,-30.48422241,-204.5432434,736.890625,183.9114685,731.9804688,-12.46655273,4.91015625,9.23293157602362,2.575773261364664
759,42.63101383,81.47720521,11.70994776,158.07725525,34.70525506,14.75236402,17.14289948,8.619028585,-1.508789053,126.75,366.25,264.25,-30.4760437,-204.5430603,736.25,183.9112854,731.3398438,-12.46655273,4.91015625,9.232481283566043,2.5565909527388246
760,42.50405149,81.73172659,11.25638536,158.23577511,34.78204674,14.70652655,17.14212187,8.573712211,-0.2726562405,126.0625,366.9,264.85,-29.83230591,-203.8895874,735.5703125,183.8953857,730.65625,-12.47393799,4.9140625,9.233617653663472,2.538647601113323
761,42.37708916,81.98624797,10.80282296,158.39429496,34.85883842,14.66068908,17.14134425,8.528395838,0.963476572,125.375,367.55,265.45,-30.41662598,-203.491272,734.9257813,183.5008545,729.7070313,-12.47561646,5.21875,9.236135435464705,2.5220572604605422
762,42.25012682,82.24076935,10.34926056,158.55281482,34.93563009,14.6148516,17.14056664,8.483079464,2.199609384,124.6875,368.2,266.05,-30.44161987,-202.877594,733.8789063,183.5005188,729.3867188,-12.45346069,4.4921875,9.23983131458236,2.506924843232127
763,42.12316448,82.49529073,9.895698164,158.71133466999999,35.01242177,14.56901413,17.13978903,8.43776309,3.435742197,124.0,368.85,266.65,-29.89123535,-200.9900208,733.6816406,183.4892883,728.7363281,-12.44247437,4.9453125,9.244504293445901,2.493345548031752
764,41.99620214,82.74981212,9.442135767,158.86985453,35.08921345,14.52317666,17.13901142,8.392446716,4.671875012,123.3125,369.5,267.25,-30.21865845,-198.3093567,732.2734375,182.6858215,727.7265625,-11.55194092,4.546875,9.249956060608838,2.4814043494286633
765,41.86402701,83.00454769,9.025036753,159.04163104,35.16081734,14.4754867,17.13812655,8.344373403,6.195312512,122.9125,370.45,267.35,-30.79040527,-198.2896729,731.5429688,182.6730957,727.4296875,-11.55599976,4.11328125,9.25599135169245,2.4711755545804315
766,41.73185188,83.25928326,8.607937739,159.21340755,35.23242122,14.42779673,17.13724169,8.296300089,7.718750012,122.5125,371.4,267.45,-29.63378906,-197.88974,729.9355469,182.2636414,726.734375,-11.5451355,3.201171875,9.262418304771607,2.462722430971612
767,41.59967674,83.51401883,8.190838725,159.38518406,35.30402511,14.38010677,17.13635682,8.248226776,9.242187512,122.1125,372.35,267.55,-29.23348999,-197.5115356,727.1054688,181.8578491,724.8300781,-11.97113037,2.275390625,9.269048813026457,2.456096908979962
768,41.46750161,83.7687544,7.773739711,159.55696057,35.37562899,14.3324168,17.13547195,8.200153463,10.76562501,121.7125,373.3,267.65,-29.21234131,-197.1010132,727.0644531,181.4473267,724.7890625,-11.97113037,2.275390625,9.275698877309821,2.451339362083376
769,41.33532648,84.02348996,7.356640697,159.72873707,35.44723288,14.28472684,17.13458709,8.152080149,12.28906251,121.3125,374.25,267.75,-29.22756958,-196.9315186,725.9003906,180.6311646,723.5039063,-11.95663452,2.396484375,9.282188960853976,2.4484784663813515
770,41.19801159,84.27715655,6.977934713,159.91434041,35.51331044,14.2345374,17.1339796,8.101265539,14.04687501,120.7625,375.0,268.1,-28.18991089,-196.9169312,723.0,180.6439209,720.9082031,-12.40710449,2.091796875,9.28834434766908,2.447531139852322
771,41.06069669,84.53082313,6.59922873,160.09994374000001,35.579388,14.18434795,17.13337212,8.050450929,15.80468751,120.2125,375.75,268.45,-27.79220581,-196.5357056,722.7910156,180.2377319,720.2792969,-12.83847046,2.51171875,9.293995505351555,2.448502560535168
772,40.9233818,84.78448971,6.220522747,160.28554708000001,35.64546556,14.1341585,17.13276464,7.999636319,17.56250001,119.6625,376.5,268.8,-27.29385376,-197.3376465,721.78125,179.8270874,718.9804688,-13.30953979,2.80078125,9.298978452160892,2.451386261740735
773,40.78606691,85.03815629,5.841816763,160.47115041,35.71154311,14.08396906,17.13215715,7.948821709,19.32031251,119.1125,377.25,269.15,-26.4609375,-196.7731934,721.3027344,178.6046753,717.3671875,-14.19985962,3.935546875,9.303135127497548,2.4561643015424792
774,40.64875201,85.29182287,5.46311078,160.65675374,35.77762067,14.03377961,17.13154967,7.898007099,21.07812502,118.5625,378.0,269.5,-25.96572876,-197.1530762,721.0761719,179.010437,716.7089844,-14.64501953,4.3671875,9.306313764426031,2.462807503108516
775,40.50622222,85.54296978,5.123869494,160.85658245,35.83785134,13.98050169,17.1315544,7.84449823,23.21562502,118.3,378.2,269.7,-25.93850708,-198.0223389,719.8457031,178.6012573,714.7539063,-14.62948608,5.091796875,9.308369262604378,2.4712757617535157
776,40.36369243,85.79411668,4.784628208,161.05641115,35.89808201,13.92722378,17.13155912,7.790989361,25.35312502,118.0375,378.4,269.9,-25.9836731,-198.2644958,720.0585938,178.1955872,713.8007813,-14.61715698,6.2578125,9.309163559769798,2.4815184137719517
777,40.22116264,86.04526359,4.445386921,161.25623986,35.95831268,13.87394586,17.13156385,7.737480492,27.49062502,117.775,378.6,270.1,-25.56088257,-198.6887207,719.4238281,178.6056519,712.8769531,-15.0557251,6.546875,9.308565999657572,2.493474661231538
778,40.07863285,86.29641049,4.106145635,161.45606856,36.01854335,13.82066794,17.13156858,7.683971623,29.62812502,117.5125,378.8,270.3,-24.49169922,-199.5088501,718.7949219,178.2078247,711.5292969,-15.52276611,7.265625,9.30645369384568,2.5070740462410077
779,39.93610306,86.5475574,3.766904349,161.65589726,36.07877402,13.76739002,17.1315733,7.630462754,31.76562502,117.25,379.0,270.5,-24.02716064,-200.9365234,719.6953125,177.8012085,709.9375,-16.01559448,9.7578125,9.302711874594596,2.5222369680211743
780,39.78813782,86.79455657,3.467450481,161.87013697,36.13285712,13.71051954,17.13246456,7.574340104,33.82500002,116.8125,378.45,270.1,-23.9614563,-202.5935974,719.4335938,178.207489,708.953125,-16.03039551,10.48046875,9.297234235459802,2.538875236400485
781,39.64017258,87.04155574,3.167996613,162.08437668,36.18694022,13.65364906,17.13335582,7.518217453,35.88437502,116.375,377.9,269.7,-23.47299194,-203.4560547,719.9765625,177.7966309,707.0097656,-16.48339844,12.96679688,9.289923256441977,2.5568926558971086
